--- Available filters and text transformations: colorize, debug, default, direct, esp32_exception_decoder, hexlify, log2file, nocontrol, printable, send_on_enter, time
--- More details at http://bit.ly/pio-monitor-filters
, count:160, delta_loop_time: 10, offset_y_cm from origin: 639.29, offset_x_cm for ac: -108.91
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 109.18, offset_x_cm for ac: -92.97
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 109.28, offset_x_cm for ac: -92.97
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 109.38, offset_x_cm for ac: -92.97
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 109.48, offset_x_cm for ac: -92.97
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 109.58, offset_x_cm for ac: -92.97
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 109.68, offset_x_cm for ac: -92.98
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 109.78, offset_x_cm for ac: -92.98
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 109.88, offset_x_cm for ac: -92.98
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 109.98, offset_x_cm for ac: -92.98
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 110.08, offset_x_cm for ac: -92.98
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 110.18, offset_x_cm for ac: -92.98
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 110.28, offset_x_cm for ac: -92.98
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 110.38, offset_x_cm for ac: -92.99
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 110.48, offset_x_cm for ac: -92.99
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 110.58, offset_x_cm for ac: -92.99
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 110.68, offset_x_cm for ac: -92.99
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 110.78, offset_x_cm for ac: -92.99
send offset to actuator, count:219, delta_loop_time: 10, offset_y_cm from origin: 110.88, offset_x_cm for ac: -92.99
, delta_time_ms: 221send offset to actuator, count:220, delta_loop_time: 11, offset_y_cm from origin: 111.65, offset_x_cm for ac: -92.99
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 111.75, offset_x_cm for ac: -92.99
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 111.85, offset_x_cm for ac: -92.99
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 111.95, offset_x_cm for ac: -92.99
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 112.05, offset_x_cm for ac: -92.99
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 112.15, offset_x_cm for ac: -92.99
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 112.25, offset_x_cm for ac: -92.99
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 112.35, offset_x_cm for ac: -92.99
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 112.45, offset_x_cm for ac: -92.99
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 112.55, offset_x_cm for ac: -92.99
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 112.65, offset_x_cm for ac: -92.99
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 112.75, offset_x_cm for ac: -93.00
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 112.85, offset_x_cm for ac: -93.00
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 112.95, offset_x_cm for ac: -93.00
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 113.05, offset_x_cm for ac: -93.00
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 113.15, offset_x_cm for ac: -93.00
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 113.25, offset_x_cm for ac: -93.00
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 113.35, offset_x_cm for ac: -93.00
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 113.45, offset_x_cm for ac: -93.00
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 113.55, offset_x_cm for ac: -93.00
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 113.65, offset_x_cm for ac: -93.00
send offset to actuator, count:220, delta_loop_time: 10, offset_y_cm from origin: 113.75, offset_x_cm for ac: -93.00
, delta_time_ms: 220send offset to actuator, count:221, delta_loop_time: 11, offset_y_cm from origin: 110.91, offset_x_cm for ac: -93.01
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 111.01, offset_x_cm for ac: -93.00
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 111.11, offset_x_cm for ac: -93.00
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 111.21, offset_x_cm for ac: -93.00
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 111.31, offset_x_cm for ac: -92.99
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 111.41, offset_x_cm for ac: -92.99
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 111.51, offset_x_cm for ac: -92.99
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 111.61, offset_x_cm for ac: -92.98
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 111.71, offset_x_cm for ac: -92.98
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 111.81, offset_x_cm for ac: -92.98
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 111.91, offset_x_cm for ac: -92.97
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 112.01, offset_x_cm for ac: -92.97
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 112.11, offset_x_cm for ac: -92.96
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 112.21, offset_x_cm for ac: -92.96
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 112.31, offset_x_cm for ac: -92.96
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 112.41, offset_x_cm for ac: -92.95
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 112.51, offset_x_cm for ac: -92.95
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 112.61, offset_x_cm for ac: -92.95
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 112.71, offset_x_cm for ac: -92.94
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 112.81, offset_x_cm for ac: -92.94
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 112.91, offset_x_cm for ac: -92.94
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 113.01, offset_x_cm for ac: -92.93
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 113.11, offset_x_cm for ac: -92.93
send offset to actuator, count:221, delta_loop_time: 10, offset_y_cm from origin: 113.21, offset_x_cm for ac: -92.93
, delta_time_ms: 228send offset to actuator, count:222, delta_loop_time: 11, offset_y_cm from origin: 114.31, offset_x_cm for ac: -92.92
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 114.41, offset_x_cm for ac: -92.92
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 114.51, offset_x_cm for ac: -92.92
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 114.61, offset_x_cm for ac: -92.92
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 114.71, offset_x_cm for ac: -92.92
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 114.81, offset_x_cm for ac: -92.92
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 114.91, offset_x_cm for ac: -92.92
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 115.01, offset_x_cm for ac: -92.92
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 115.11, offset_x_cm for ac: -92.92
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 115.21, offset_x_cm for ac: -92.92
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 115.31, offset_x_cm for ac: -92.92
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 115.41, offset_x_cm for ac: -92.91
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 115.51, offset_x_cm for ac: -92.91
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 115.61, offset_x_cm for ac: -92.91
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 115.71, offset_x_cm for ac: -92.91
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 115.81, offset_x_cm for ac: -92.91
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 115.91, offset_x_cm for ac: -92.91
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 116.01, offset_x_cm for ac: -92.91
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 116.11, offset_x_cm for ac: -92.91
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 116.21, offset_x_cm for ac: -92.91
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 116.31, offset_x_cm for ac: -92.91
send offset to actuator, count:222, delta_loop_time: 10, offset_y_cm from origin: 116.41, offset_x_cm for ac: -92.91
, delta_time_ms: 214send offset to actuator, count:223, delta_loop_time: 11, offset_y_cm from origin: 107.58, offset_x_cm for ac: -92.94
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 107.68, offset_x_cm for ac: -92.93
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 107.78, offset_x_cm for ac: -92.93
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 107.88, offset_x_cm for ac: -92.93
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 107.98, offset_x_cm for ac: -92.92
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 108.08, offset_x_cm for ac: -92.92
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 108.18, offset_x_cm for ac: -92.92
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 108.28, offset_x_cm for ac: -92.92
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 108.38, offset_x_cm for ac: -92.91
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 108.48, offset_x_cm for ac: -92.91
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 108.58, offset_x_cm for ac: -92.91
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 108.68, offset_x_cm for ac: -92.90
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 108.78, offset_x_cm for ac: -92.90
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 108.88, offset_x_cm for ac: -92.90
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 108.98, offset_x_cm for ac: -92.89
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 109.08, offset_x_cm for ac: -92.89
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 109.18, offset_x_cm for ac: -92.89
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 109.28, offset_x_cm for ac: -92.89
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 109.38, offset_x_cm for ac: -92.88
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 109.48, offset_x_cm for ac: -92.88
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 109.58, offset_x_cm for ac: -92.88
send offset to actuator, count:223, delta_loop_time: 10, offset_y_cm from origin: 109.68, offset_x_cm for ac: -92.87
, delta_time_ms: 213send offset to actuator, count:224, delta_loop_time: 11, offset_y_cm from origin: 106.84, offset_x_cm for ac: -92.88
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 106.94, offset_x_cm for ac: -92.88
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 107.04, offset_x_cm for ac: -92.88
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 107.14, offset_x_cm for ac: -92.88
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 107.24, offset_x_cm for ac: -92.88
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 107.34, offset_x_cm for ac: -92.88
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 107.44, offset_x_cm for ac: -92.88
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 107.54, offset_x_cm for ac: -92.88
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 107.64, offset_x_cm for ac: -92.87
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 107.74, offset_x_cm for ac: -92.87
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 107.84, offset_x_cm for ac: -92.87
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 107.94, offset_x_cm for ac: -92.87
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 108.04, offset_x_cm for ac: -92.87
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 108.14, offset_x_cm for ac: -92.87
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 108.24, offset_x_cm for ac: -92.87
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 108.34, offset_x_cm for ac: -92.87
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 108.44, offset_x_cm for ac: -92.86
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 108.54, offset_x_cm for ac: -92.86
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 108.64, offset_x_cm for ac: -92.86
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 108.74, offset_x_cm for ac: -92.86
send offset to actuator, count:224, delta_loop_time: 10, offset_y_cm from origin: 108.84, offset_x_cm for ac: -92.86
, delta_time_ms: 209send offset to actuator, count:225, delta_loop_time: 11, offset_y_cm from origin: 104.72, offset_x_cm for ac: -92.87
